order_id,customer_id,order_date,ship_date,status,total_amount,discount_pct
ORD-000459,254,2025-02-04,2025-02-14,shipped,1942.03,10
ORD-000460,393,2025-11-23,2025-11-28,shipped,647.76,0
ORD-000461,66,2025-08-27,,pending,1675.5,0
ORD-000462,392,2025-08-20,,pending,1783.77,0
ORD-000463,220,2025-01-24,,pending,696.83,0
ORD-000464,29,2025-02-25,2025-03-01,shipped,502.75,15
ORD-000465,44,2024-11-15,,cancelled,1821.67,0
ORD-000466,173,2024-11-08,,pending,347.86,10
ORD-000467,236,2024-11-29,,pending,1318.96,5
ORD-000468,462,2025-08-04,,cancelled,848.13,0
ORD-000469,302,2025-12-13,2025-12-14,delivered,1971.67,5
ORD-000470,166,2025-08-07,2025-08-17,delivered,204.47,5
ORD-000471,346,2024-04-12,2024-04-16,returned,678.58,10
ORD-000472,86,2025-11-14,2025-11-24,shipped,606.05,5
ORD-000473,326,2024-07-25,2024-07-27,delivered,1682.36,10
ORD-000474,136,2024-08-07,2024-08-08,shipped,601.67,10
ORD-000475,320,2025-02-15,,paid,1488.35,0
ORD-000476,304,2025-08-15,,pending,680.31,0
ORD-000477,244,2025-08-03,,processing,859.94,0
ORD-000478,422,2024-03-19,2024-03-24,returned,1014.23,0
ORD-000479,277,2025-03-19,2025-03-25,returned,408.15,5
ORD-000480,264,2024-09-14,,cancelled,911.92,20
ORD-000481,452,2025-07-14,,paid,47.02,15
ORD-000482,296,2025-06-12,,paid,1003.42,15
ORD-000483,480,2025-04-23,2025-05-02,shipped,1619.78,20
ORD-000484,373,2025-03-20,,cancelled,1257.25,10
ORD-000485,237,2024-07-24,2024-07-27,shipped,488.34,15
ORD-000486,433,2025-12-02,2025-12-09,shipped,826.42,20
ORD-000487,105,2024-03-06,2024-03-13,returned,541.2,0
ORD-000488,132,2025-10-23,,paid,1376.84,0
ORD-000489,59,2025-02-19,,paid,308.42,0
ORD-000490,238,2024-09-08,2024-09-16,shipped,1124.05,5
ORD-000491,464,2025-03-08,2025-03-09,returned,411.96,0
ORD-000492,133,2024-05-19,,pending,1581.44,0
ORD-000493,91,2025-11-05,,cancelled,1292.14,0
ORD-000494,29,2025-05-12,,pending,1720.57,0
ORD-000495,153,2024-11-17,,cancelled,1735.67,5
ORD-000496,337,2025-01-07,2025-01-09,returned,799.82,20
ORD-000497,58,2024-05-23,,paid,1146.24,10
ORD-000498,341,2024-05-03,,cancelled,1659.67,20
ORD-000499,255,2025-06-21,2025-06-23,shipped,483.77,0
ORD-000500,427,2024-11-16,2024-11-26,shipped,1477.1,20
ORD-000501,112,2024-08-29,2024-09-01,delivered,222.56,0
ORD-000502,210,2024-10-08,2024-10-13,delivered,1727.17,0
ORD-000503,192,2025-05-17,,cancelled,1402.24,0
ORD-000504,217,2024-11-20,,cancelled,954.96,0
ORD-000505,186,2024-10-11,,paid,955.69,0
ORD-000506,331,2024-11-11,,pending,1933.94,10
ORD-000507,340,2024-02-05,2024-02-06,returned,1384.46,20
ORD-000508,130,2025-11-18,,paid,1109.93,0
ORD-000509,186,2025-10-16,2025-10-18,returned,1074.47,0
ORD-000510,5,2025-03-29,2025-04-05,delivered,,0
ORD-000511,480,2024-11-04,,pending,1647.19,0
ORD-000512,441,2024-10-31,,paid,1781.59,5
ORD-000513,451,2025-10-08,2025-10-15,shipped,1580.74,0
ORD-000514,242,2024-03-23,2024-03-30,delivered,1853.73,0
ORD-000515,423,2025-03-08,,pending,329.08,0
ORD-000516,181,2025-06-02,,pending,847.53,15
ORD-000517,168,2026-12-19,2025-07-22,returned,1393.47,20
ORD-000518,329,2024-02-23,2024-02-26,returned,1264.01,20
ORD-000519,2,2025-10-18,,paid,807.32,15
ORD-000520,295,2024-11-08,2024-11-10,shipped,230.55,0
ORD-000521,497,2025-06-12,2025-06-15,returned,1695.45,15
ORD-000522,232,2025-02-24,2025-03-04,shipped,1748.28,0
ORD-000523,352,2024-09-23,,paid,1190.11,0
ORD-000524,44,2024-10-15,,paid,834.85,0
ORD-000525,484,2025-02-06,2025-02-16,delivered,456.73,0
ORD-000526,314,2025-07-25,2025-07-29,returned,1814.62,5
ORD-000527,360,2024-07-22,2024-07-25,shipped,109.07,10
ORD-000528,134,2025-03-15,,cancelled,307.01,0
ORD-000529,61,2024-06-23,,cancelled,38.09,10
ORD-000530,424,2025-03-21,2025-03-29,delivered,245.84,15
ORD-000531,485,2024-07-27,,paid,1725.25,20
ORD-000532,383,2024-09-29,2024-10-07,shipped,770.33,5
ORD-000533,111,2024-07-30,,cancelled,1990.46,0
ORD-000534,215,2025-11-24,,paid,368.94,20
ORD-000535,149,2024-05-29,,pending,1952.5,0
ORD-000536,465,2025-09-24,2025-09-28,delivered,745.58,15
ORD-000537,44,2025-10-24,2025-10-25,delivered,943.07,20
ORD-000538,204,2024-11-27,2024-12-01,returned,1429.54,15
ORD-000539,306,2025-03-09,2025-03-14,returned,155.38,10
ORD-000540,171,2024-03-01,,pending,1862.82,5
ORD-000541,481,2024-12-28,,cancelled,1344.88,20
ORD-000542,384,2025-09-04,2025-09-05,returned,20.67,10
ORD-000543,155,2025-09-26,2025-10-03,delivered,1345.81,0
ORD-000544,298,2025-07-26,,pending,366.95,0
ORD-000545,477,2025-05-30,2025-06-05,delivered,1757.01,0
ORD-000546,364,2024-04-01,2024-04-10,shipped,871.53,0
ORD-000547,23,2024-04-29,2024-05-02,shipped,1003.43,20
ORD-000548,185,2024-10-14,2024-10-21,returned,573.02,0
ORD-000549,265,2025-09-19,2025-09-25,shipped,877.19,0
ORD-000550,252,2024-11-19,2024-11-22,returned,1115.79,15
ORD-000551,28,2025-10-13,2025-10-17,delivered,305.76,0
ORD-000552,99066,2024-07-06,,pending,527.85,15
ORD-000553,60,2025-04-23,2025-05-01,delivered,91.18,0
ORD-000554,249,2025-12-27,,cancelled,920.94,0
ORD-000555,179,2024-05-31,,pending,196.22,20
ORD-000556,428,2024-10-17,,paid,344.91,10
ORD-000557,457,2024-10-06,,cancelled,1329.64,0
ORD-000558,270,2025-08-20,,pending,1536.03,0
ORD-000559,127,2025-03-02,,pending,1538.82,15
ORD-000560,14,2024-04-06,2024-04-11,shipped,1365.81,15
ORD-000561,192,2024-05-04,2024-05-14,delivered,1859.01,0
ORD-000562,15,2024-11-27,,paid,171.32,20
ORD-000563,246,2025-12-25,2026-01-02,returned,1260.43,0
ORD-000564,3,2025-08-31,2025-09-06,returned,1939.84,15
ORD-000565,167,2025-09-29,2025-10-09,delivered,267.35,20
ORD-000566,145,2026-08-05,2024-02-25,returned,1598.31,15
ORD-000567,488,2024-03-13,,cancelled,1208.56,0
ORD-000568,92,2025-02-12,2025-02-16,shipped,1930.45,20
ORD-000569,11,2025-02-12,,pending,1706.17,0
ORD-000570,146,2025-02-01,2025-02-04,delivered,250.0,5
ORD-000571,413,2025-03-18,2025-03-23,returned,1808.43,10
ORD-000572,341,2024-05-14,2024-05-16,shipped,1665.79,10
ORD-000573,229,2024-07-23,2024-07-30,delivered,958.11,10
ORD-000574,47,2025-09-06,2025-09-13,delivered,1623.88,10
ORD-000575,323,2024-07-09,2024-07-16,delivered,194.97,10
ORD-000576,347,2024-12-15,2024-12-19,delivered,1298.75,15
ORD-000577,270,2024-06-07,2024-06-16,delivered,177.1,5
ORD-000578,465,2025-03-23,,pending,1605.07,0
ORD-000579,351,2024-06-01,,paid,1806.78,20
ORD-000580,219,2024-09-11,,cancelled,598.01,0
ORD-000581,470,2025-07-18,,pending,99.74,0
ORD-000582,212,2025-06-06,2025-06-08,delivered,934.67,15
ORD-000583,182,2025-08-05,2025-08-10,shipped,1175.28,20
ORD-000584,59,2025-05-30,,pending,1483.63,5
ORD-000585,432,2024-07-02,,paid,791.99,0
ORD-000586,153,2025-03-02,2025-03-08,returned,1178.54,5
ORD-000587,320,2025-11-17,2025-11-22,delivered,689.26,20
ORD-000588,95,2024-07-10,,paid,165.66,10
ORD-000589,55,2024-09-22,2024-09-29,returned,1073.41,0
ORD-000590,7,2025-02-08,,pending,351.75,5
ORD-000591,208,2025-04-16,2025-04-26,returned,1454.56,0
ORD-000592,185,2025-09-25,,cancelled,1384.42,15
ORD-000593,412,2025-11-22,2025-11-27,delivered,184.39,0
ORD-000594,58,2024-01-15,,paid,1633.78,15
ORD-000595,108,2024-07-11,,pending,967.42,0
ORD-000596,224,2025-10-27,,paid,1685.76,20
ORD-000597,45,2025-07-05,,paid,608.83,5
ORD-000598,217,2024-05-31,2024-06-01,delivered,241.75,0
ORD-000599,494,2025-12-20,2025-12-28,delivered,948.26,20
ORD-000600,125,2025-04-05,,cancelled,410.66,10
ORD-000601,171,2025-02-05,,pending,25.67,15
ORD-000602,502,2025-12-31,2026-01-07,delivered,1698.75,15
ORD-000603,375,2025-08-15,,cancelled,1113.07,0
ORD-000604,205,2024-02-07,2024-02-15,delivered,1031.58,15
ORD-000605,464,2025-09-18,2025-09-26,returned,471.49,0
ORD-000606,217,2025-06-24,,pending,1157.04,10
ORD-000607,458,2024-03-06,2024-03-13,shipped,1779.39,0
ORD-000608,481,2025-05-21,,cancelled,1295.9,5
ORD-000609,11,2025-12-15,2025-12-18,delivered,583.14,0
ORD-000610,225,2025-04-25,2025-04-29,shipped,1020.2,10
ORD-000611,472,2025-12-02,2025-12-12,shipped,1708.37,15
ORD-000612,68,2025-11-03,2025-11-08,delivered,1448.76,5
ORD-000613,335,2025-03-02,2025-03-08,returned,1593.99,20
ORD-000614,107,2024-06-14,,cancelled,572.09,15
ORD-000615,248,2024-03-29,2024-04-01,returned,354.85,0
ORD-000616,52,2025-09-12,2025-09-19,delivered,1886.68,5
ORD-000617,108,2024-11-06,,paid,1118.09,0
ORD-000618,183,2025-01-02,2025-01-05,shipped,357.68,20
ORD-000619,414,2025-05-30,,pending,136.69,5
ORD-000620,117,2024-04-26,,cancelled,250.17,0
ORD-000621,175,2025-05-13,2025-05-19,shipped,1541.05,20
ORD-000622,459,2025-07-24,2025-07-27,shipped,1708.28,20
ORD-000623,343,2025-06-11,,cancelled,217.24,0
ORD-000624,493,2025-03-24,2025-03-26,delivered,1949.57,20
ORD-000625,401,2025-09-17,,cancelled,1718.19,0
ORD-000626,260,2025-07-29,,pending,219.77,15
ORD-000627,467,2024-04-30,,paid,729.66,15
ORD-000628,227,2024-10-26,2024-11-04,returned,1001.8,20
ORD-000629,332,2024-04-11,,paid,733.84,20
ORD-000630,435,2024-05-21,,pending,411.76,5
ORD-000631,428,2024-01-07,,paid,1620.2,0
ORD-000632,88,2024-10-20,,cancelled,179.62,0
ORD-000633,323,2025-02-28,2025-03-04,shipped,311.71,20
ORD-000634,404,2025-06-26,2025-06-30,delivered,284.61,5
ORD-000635,460,2025-02-27,2025-03-07,delivered,1904.16,10
ORD-000636,484,2025-11-29,2025-11-30,shipped,890.73,20
ORD-000637,413,2024-01-11,2024-01-20,returned,1887.85,0
ORD-000638,206,2024-12-12,2024-12-15,shipped,873.8,5
ORD-000639,473,2024-02-07,2024-02-10,returned,1806.0,0
ORD-000640,410,2025-10-08,2025-10-17,returned,1945.6,5
ORD-000641,359,2025-02-15,2025-02-24,returned,1748.36,15
ORD-000642,5,2024-11-17,2024-11-22,shipped,1801.41,10
ORD-000643,207,2024-05-30,2024-06-07,returned,1291.32,10
ORD-000644,334,2025-10-01,,cancelled,889.87,0
ORD-000645,398,2025-10-26,2025-10-30,delivered,1763.14,0
ORD-000646,172,2024-02-07,,cancelled,786.09,15
ORD-000647,277,2024-05-09,,cancelled,575.02,0
ORD-000648,160,2025-06-07,,cancelled,1047.46,20
ORD-000649,12,2025-10-12,,paid,65.5,20
ORD-000650,133,2025-07-06,,cancelled,490.27,20
ORD-000651,217,2024-11-07,2024-11-16,returned,229.78,0
ORD-000652,322,2025-01-16,2025-01-25,shipped,715.4,0
ORD-000653,230,2025-10-28,,pending,602.94,15
ORD-000654,174,2024-01-06,2024-01-10,delivered,1612.72,10
ORD-000655,458,2025-08-02,2025-08-11,returned,1690.55,0
ORD-000656,146,2024-12-24,2025-01-03,shipped,1348.14,15
ORD-000657,378,2025-01-21,,cancelled,502.79,0
ORD-000658,99,2025-06-12,,cancelled,1647.46,0
ORD-000659,76,2025-04-10,,pending,1426.16,20
ORD-000660,48,2025-02-25,,pending,133.77,0
ORD-000661,229,2025-05-02,,paid,165.36,15
ORD-000662,302,2025-06-22,2025-07-01,delivered,1042.7,5
ORD-000663,256,2024-09-27,,cancelled,1276.56,5
ORD-000664,375,2025-12-06,2025-12-13,delivered,1649.39,0
ORD-000665,249,2025-06-01,,paid,1425.19,0
ORD-000666,442,2025-12-22,,cancelled,1062.99,15
ORD-000667,243,2024-08-05,2024-08-06,delivered,1495.53,10
ORD-000668,309,2025-01-13,,pending,1706.11,0
ORD-000669,293,2024-05-03,2024-05-08,shipped,90.16,0
ORD-000670,157,2024-04-30,2024-05-06,shipped,613.49,5
ORD-000671,73,2024-01-29,,paid,1569.75,5
ORD-000672,456,2024-02-19,2024-02-24,shipped,439.01,20
ORD-000673,63,2025-05-15,,pending,1099.6,0
ORD-000674,247,2024-02-15,2024-02-25,delivered,626.31,5
ORD-000675,244,2024-12-11,2024-12-21,delivered,274.29,0
ORD-000676,236,2025-05-31,2025-06-08,returned,1337.77,0
ORD-000677,410,2024-11-29,,pending,1253.29,10
ORD-000678,120,2025-02-23,2025-03-02,delivered,684.61,0
ORD-000679,377,2025-11-17,2025-11-22,delivered,1295.37,20
ORD-000680,13,2024-06-18,2024-06-28,returned,1263.92,20
ORD-000681,288,2025-12-25,2025-12-27,shipped,1291.39,0
ORD-000682,278,2024-07-16,,cancelled,1157.94,0
ORD-000683,97,2025-08-06,,cancelled,1503.61,10
ORD-000684,338,2024-01-20,,pending,1873.0,0
ORD-000685,403,2024-01-20,2024-01-24,shipped,498.12,15
ORD-000686,44,2025-08-16,2025-08-25,delivered,1217.64,5
ORD-000687,252,2025-08-26,,pending,1725.33,0
ORD-000688,93,2024-12-14,2024-12-21,delivered,57.87,10
ORD-000689,132,2024-11-20,2024-11-22,delivered,238.14,0
ORD-000690,147,2025-07-08,,paid,296.63,0
ORD-000691,158,2024-04-01,,paid,1904.81,15
ORD-000692,315,2024-06-22,,pending,1922.64,0
ORD-000693,30,2024-01-28,2024-02-02,returned,785.98,0
ORD-000694,458,2024-05-25,2024-05-31,delivered,523.29,20
ORD-000695,104,2024-05-03,,pending,486.85,10
ORD-000696,253,2025-08-23,,paid,1022.16,10
ORD-000697,138,2025-01-29,,pending,130.66,5
ORD-000698,34,2025-07-20,2025-07-28,delivered,67.52,15
ORD-000699,138,2024-08-27,,pending,1112.61,10
ORD-000700,127,2025-11-22,,pending,1528.33,15
ORD-000701,291,2024-05-08,2024-05-15,shipped,897.5,20
ORD-000702,105,2025-10-13,,cancelled,1567.93,0
ORD-000703,505,2025-01-17,,cancelled,344.69,0
ORD-000704,493,2025-07-04,2025-07-13,delivered,908.97,0
ORD-000705,149,2025-04-20,,cancelled,1309.59,0
ORD-000706,478,2024-01-01,,pending,1844.4,0
ORD-000707,430,2025-09-04,2025-09-11,shipped,1998.49,20
ORD-000708,300,2025-10-09,,paid,1682.96,0
ORD-000709,379,2024-02-16,,paid,1072.84,0
ORD-000710,203,2024-11-03,,pending,1399.87,20
ORD-000711,285,2024-05-23,2024-05-28,returned,1757.78,0
ORD-000712,491,2025-09-17,2025-09-15,cancelled,1606.09,15
ORD-000713,134,2024-12-16,2024-12-24,returned,553.3,15
ORD-000714,108,2024-11-25,2024-12-03,shipped,1918.4,0
ORD-000715,69,2024-01-17,2024-01-18,returned,1221.49,0
ORD-000716,89,2024-01-10,2024-01-17,returned,1116.02,15
ORD-000717,391,2025-12-21,2025-12-28,delivered,1080.88,20
ORD-000718,40,2025-10-26,2025-11-04,returned,71.59,20
ORD-000719,345,2025-11-18,2025-11-20,delivered,712.46,20
ORD-000720,184,2025-01-20,,cancelled,779.63,20
ORD-000721,64,2025-12-14,,pending,930.76,0
ORD-000722,114,2025-03-31,,pending,1488.86,20
ORD-000723,472,2024-10-14,2024-10-20,returned,391.11,20
ORD-000724,156,2025-09-20,2025-09-24,returned,476.17,5
ORD-000725,144,2025-01-06,,pending,990.75,15
ORD-000726,108,2025-12-24,2025-12-22,cancelled,24.2,20
ORD-000727,57,2025-10-15,2025-10-20,delivered,1142.51,5
ORD-000728,100,2024-06-23,,cancelled,1323.08,10
ORD-000729,309,2025-11-19,2025-11-29,returned,359.3,10
ORD-000730,34,2024-05-11,2024-05-14,returned,526.65,10
ORD-000731,374,2024-08-21,,cancelled,1566.68,0
ORD-000732,497,2025-11-25,,pending,1389.04,10
ORD-000733,349,2025-09-21,2025-09-30,shipped,1767.37,0
ORD-000734,345,2025-03-13,2025-03-14,returned,1709.18,0
ORD-000735,141,2025-03-18,2025-03-20,delivered,1363.55,5
ORD-000736,265,2025-05-22,2025-05-23,shipped,1768.77,0
ORD-000737,471,2024-02-18,2024-02-25,shipped,1069.5,0
ORD-000738,100,2024-01-06,2024-01-12,delivered,172.8,10
ORD-000739,116,2024-01-26,2024-02-02,returned,1915.97,0
ORD-000740,169,2024-07-20,,paid,628.5,15
ORD-000741,15,2025-10-02,,pending,965.13,20
ORD-000742,409,2024-01-25,,cancelled,1256.33,0
ORD-000743,56,2024-09-13,,paid,952.42,0
ORD-000744,267,2024-02-25,2024-02-29,shipped,1887.66,20
ORD-000745,225,2025-09-06,,cancelled,1530.56,15
ORD-000746,64,2025-04-02,,cancelled,180.21,0
ORD-000747,161,2024-02-04,2024-02-06,delivered,1567.47,0
ORD-000748,155,2025-03-28,,pending,1225.37,5
ORD-000749,347,2024-03-08,,pending,121.02,0
ORD-000750,206,2024-10-28,2024-10-30,delivered,1238.43,5
ORD-000751,404,2024-08-26,,cancelled,1322.85,0
ORD-000752,238,2025-04-09,2025-04-16,delivered,1761.08,10
ORD-000753,334,2024-04-13,2024-04-14,shipped,913.61,0
ORD-000754,56,2025-08-24,,paid,214.35,10
ORD-000755,304,2025-12-31,,pending,1580.94,0
ORD-000756,327,2025-08-09,,paid,1022.71,0
ORD-000757,372,2025-03-07,2025-03-17,delivered,894.8,0
ORD-000758,31,2024-05-20,,pending,264.08,10
ORD-000759,492,2025-03-22,,cancelled,1306.89,0
ORD-000760,454,2024-11-14,,cancelled,1086.88,0
ORD-000761,159,2024-05-30,2024-06-09,delivered,692.37,0
ORD-000762,301,2024-01-09,,cancelled,1318.78,0
ORD-000763,260,2024-02-28,,paid,1640.18,10
ORD-000764,177,2024-02-25,2024-02-29,delivered,1953.26,15
ORD-000765,175,2024-07-25,,pending,386.82,5
ORD-000766,503,2025-12-12,2025-12-20,returned,1203.53,0
ORD-000767,494,2025-08-15,,cancelled,677.96,0
ORD-000768,84,2025-03-04,2025-03-06,shipped,914.06,20
ORD-000769,113,2024-02-13,2024-02-14,delivered,1281.15,15
ORD-000770,320,2024-08-23,2024-08-27,delivered,485.65,15
ORD-000771,193,2024-12-05,2024-12-09,returned,806.62,20
ORD-000772,6,2024-01-07,2024-01-09,shipped,722.19,10
ORD-000773,149,2024-04-27,,paid,886.41,15
ORD-000774,23,2025-08-22,2025-08-23,shipped,406.25,0
ORD-000775,454,2024-06-27,,paid,531.38,0
ORD-000776,126,2024-12-13,,cancelled,365.3,0
ORD-000777,467,2024-06-29,2024-07-01,shipped,51.78,15
ORD-000778,336,2024-05-20,2024-05-22,delivered,683.38,0
ORD-000779,123,2024-11-08,2024-11-14,delivered,1620.88,15
ORD-000780,501,2024-06-24,,cancelled,1600.06,10
ORD-000781,34,2025-03-20,2025-03-22,returned,297.42,0
ORD-000782,273,2024-07-13,,paid,762.61,0
ORD-000783,220,2024-11-21,,cancelled,1954.19,0
ORD-000784,301,2024-02-17,,cancelled,386.31,10
ORD-000785,168,2024-10-28,,paid,501.87,15
ORD-000786,436,2024-10-13,,paid,1021.46,10
ORD-000787,373,2025-05-15,,paid,172.0,5
ORD-000788,34,2025-11-10,,cancelled,343.19,5
ORD-000789,192,2025-10-22,,cancelled,1002.19,5
ORD-000790,365,2024-07-02,2024-07-08,shipped,1055.7,5
ORD-000791,138,2025-05-21,2025-05-31,delivered,807.88,20
ORD-000792,19,2025-08-20,2025-08-24,returned,446.86,0
ORD-000793,203,2025-04-07,,paid,445.0,5
ORD-000794,81,2025-01-21,,cancelled,1871.64,0
ORD-000795,44,2024-09-17,,cancelled,277.32,0
ORD-000796,266,2024-10-29,2024-11-04,delivered,468.05,0
ORD-000797,319,2025-04-21,,cancelled,679.38,5
ORD-000798,210,2025-04-23,2025-04-29,delivered,1610.96,0
ORD-000799,13,2024-10-06,2024-10-09,delivered,888.96,0
ORD-000800,184,2025-10-22,,pending,1803.94,0
ORD-000801,280,2025-05-28,,cancelled,1290.87,20
ORD-000802,51,2024-10-10,,paid,245.99,0
ORD-000803,103,2024-02-09,,cancelled,674.18,15
ORD-000804,155,2024-12-03,2024-12-08,shipped,389.38,10
ORD-000805,379,2024-05-21,2024-05-30,returned,1825.64,0
ORD-000806,422,2024-11-02,2024-11-08,shipped,1568.43,5
ORD-000807,388,2025-02-19,,cancelled,1314.06,5
ORD-000808,390,2025-10-31,,cancelled,1903.46,20
ORD-000809,117,2025-02-11,,paid,1449.44,0
ORD-000810,265,2025-04-30,,paid,1178.14,10
ORD-000811,417,2025-04-24,2025-05-02,returned,687.91,0
ORD-000812,220,2024-11-16,,paid,1542.56,15
ORD-000813,225,2025-03-03,,paid,905.44,10
ORD-000814,72,2024-01-31,2024-02-10,shipped,1748.76,0
ORD-000815,415,2024-01-10,2024-01-16,delivered,686.25,5
ORD-000816,386,2025-03-11,2025-03-18,returned,1528.05,15
ORD-000817,167,2025-07-04,2025-07-14,shipped,56.25,20
ORD-000818,79,2024-02-02,,paid,1954.71,0
ORD-000819,410,2025-08-04,2025-08-14,returned,1828.37,10
ORD-000820,105,2025-02-04,2025-02-11,delivered,136.78,5
ORD-000821,56,2024-07-11,2024-07-17,delivered,1143.33,5
ORD-000822,48,2025-10-16,2025-10-19,shipped,217.58,10
ORD-000823,424,2024-06-30,,pending,1381.16,5
ORD-000824,102,2024-01-28,,paid,148.29,5
ORD-000825,120,2024-10-17,,paid,589.3,10
ORD-000826,30,2024-03-12,2024-03-18,delivered,1041.88,0
ORD-000827,201,2024-11-30,2024-12-03,delivered,1979.29,0
ORD-000828,245,2025-07-03,2025-07-05,delivered,784.1,20
ORD-000829,446,2024-07-30,,paid,419.3,5
ORD-000830,244,2025-12-27,2025-12-30,returned,1211.38,0
ORD-000831,258,2025-08-24,,paid,1436.38,5
ORD-000832,4,2024-10-09,,paid,1982.26,5
ORD-000833,310,2024-03-06,2024-03-10,delivered,1056.45,10
ORD-000834,237,2025-05-17,2025-05-27,processing,87.78,0
ORD-000835,452,2024-10-21,2024-10-29,returned,700.1,20
ORD-000836,201,2025-12-29,2026-01-08,shipped,1648.62,20
ORD-000837,128,2024-06-28,2024-07-01,delivered,1800.93,15
ORD-000838,197,2025-03-18,2025-03-21,delivered,1400.06,0
ORD-000839,485,2025-02-06,2025-02-07,returned,486.99,20
ORD-000840,452,2024-06-10,2024-06-19,shipped,590.86,0
ORD-000841,370,2025-12-15,2025-12-19,returned,1818.39,5
ORD-000842,189,2025-07-20,,pending,162.3,0
ORD-000843,210,2025-05-31,2025-06-08,shipped,338.03,0
ORD-000844,237,2025-06-02,,pending,63.17,15
ORD-000845,384,2025-12-12,2025-12-20,returned,768.5,15
ORD-000846,204,2025-02-12,,paid,85.17,0
ORD-000847,470,2024-04-27,2024-04-30,returned,660.95,15
ORD-000848,237,2025-04-20,2025-04-22,delivered,9999999.99,15
ORD-000849,487,2024-09-05,2024-09-13,returned,289.11,20
ORD-000850,88,2024-10-12,,paid,1678.61,10
ORD-000851,151,2024-04-12,,paid,257.06,15
ORD-000852,40,2025-02-04,,paid,1346.07,0
ORD-000853,79,2025-11-24,2025-12-02,shipped,722.59,0
ORD-000854,273,2024-02-05,2024-02-09,returned,889.7,0
ORD-000855,329,2025-10-12,,cancelled,1328.45,15
ORD-000856,354,2024-04-15,2024-04-20,delivered,893.53,10
ORD-000857,396,2024-01-05,,pending,761.02,0
ORD-000858,466,2024-09-12,2024-09-16,shipped,407.97,0
ORD-000859,8,2025-03-07,,pending,680.86,0
ORD-000860,33,2025-11-27,2025-12-01,returned,1917.9,0
ORD-000861,371,2025-11-11,,paid,342.42,5
ORD-000862,418,2025-06-08,,pending,661.01,10
ORD-000863,320,2025-10-03,,paid,422.17,10
ORD-000864,62,2025-02-08,2025-02-12,delivered,435.42,0
ORD-000865,8,2024-11-27,,paid,810.26,0
ORD-000866,109,2024-01-13,2024-01-21,delivered,447.99,15
ORD-000867,320,2024-10-12,2024-10-18,returned,97.44,0
ORD-000868,393,2025-02-24,2025-03-06,shipped,1004.16,0
ORD-000869,406,2025-12-30,,cancelled,1981.16,20
ORD-000870,129,2025-08-05,,paid,1918.48,10
ORD-000871,357,2024-11-28,2024-12-05,returned,1359.02,20
ORD-000872,171,2025-12-11,,paid,358.91,20
ORD-000873,501,2025-12-05,2025-12-13,shipped,144.35,0
ORD-000874,230,2025-09-15,,cancelled,770.92,15
ORD-000875,301,2024-08-26,,cancelled,1412.21,0
ORD-000876,316,2024-08-26,,pending,1520.29,0
ORD-000877,378,2024-11-12,,paid,862.71,0
ORD-000878,31,2025-09-26,,pending,283.74,5
ORD-000879,78,2024-10-30,,paid,757.74,15
ORD-000880,473,2024-02-08,,paid,1453.36,5
ORD-000881,143,2024-12-02,,paid,641.9,20
ORD-000882,406,2024-02-10,,cancelled,1955.36,15
ORD-000883,118,2024-10-22,,pending,1695.4,0
ORD-000884,106,2024-12-16,,paid,1083.23,15
ORD-000885,357,2024-09-11,2024-09-15,returned,1220.05,5
ORD-000886,94,2025-06-17,2025-06-25,shipped,1263.27,0
ORD-000887,489,2025-05-18,,pending,393.01,15
ORD-000888,65,2024-05-24,,paid,192.6,10
ORD-000889,121,2025-07-16,,paid,1019.77,5
ORD-000890,85,2025-04-23,2025-04-27,shipped,497.4,0
ORD-000891,156,2025-09-12,,paid,577.85,5
ORD-000892,140,2025-10-12,,paid,1726.23,5
ORD-000893,204,2024-03-22,2024-03-29,shipped,343.85,5
ORD-000894,99917,2025-03-08,,cancelled,1472.51,20
ORD-000895,11,2024-06-08,2024-06-15,delivered,860.52,0
ORD-000896,276,2024-11-03,,cancelled,314.07,15
ORD-000897,99572,2024-06-28,2024-07-06,shipped,618.64,0
ORD-000898,311,2025-01-19,,cancelled,966.88,0
ORD-000899,241,2024-05-19,2024-05-23,returned,317.9,0
ORD-000900,442,2024-01-05,,pending,1006.39,15
ORD-000901,208,2025-01-18,2025-01-25,delivered,1881.17,15
ORD-000902,251,2025-01-17,2025-01-22,delivered,1285.69,10
ORD-000903,454,2024-03-13,2024-03-14,delivered,1985.02,0
ORD-000904,84,2025-01-29,,cancelled,396.51,5
ORD-000905,179,2024-09-18,2024-09-27,returned,1421.17,15
ORD-000906,357,2025-12-06,2025-12-07,shipped,1305.3,5
ORD-000907,245,2024-09-09,,paid,78.67,20
ORD-000908,362,2025-01-05,2025-01-06,returned,1397.97,15
ORD-000909,310,2024-05-31,2024-06-08,shipped,1889.09,0
ORD-000910,309,2024-09-17,,paid,1160.9,15
ORD-000911,60,2024-06-14,,pending,1544.23,15
ORD-000912,204,2025-12-29,2026-01-08,delivered,1948.55,0
ORD-000913,449,2025-06-14,,paid,851.66,20
ORD-000914,355,2025-03-13,2025-03-18,shipped,1006.29,10
ORD-000915,301,2025-11-05,2025-11-10,delivered,1470.53,20
ORD-000916,326,2024-04-01,,pending,1149.5,20
ORD-000917,138,2024-12-18,,paid,1499.97,15
ORD-000918,158,2025-02-11,2025-02-12,returned,1974.18,20
ORD-000919,50,2025-05-18,,pending,148.98,15
